title,type,text
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"[FN#608] Ay w' Alláhi, contracted popularly to Aywa, a word in"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,every Moslem mouth and shunned by Christians because against
THOUSAND NIGHTS AND A NIGHT ,Fantasy,orders Hebrew and Christian. The better educated Turks now eschew
THOUSAND NIGHTS AND A NIGHT ,Fantasy,that eternal reference to Allah which appears in The Nights and
THOUSAND NIGHTS AND A NIGHT ,Fantasy,which is still the custom of the vulgar throughout the world of
THOUSAND NIGHTS AND A NIGHT ,Fantasy,Al-Islam.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,[FN#609] The Muzayyin or barber in the East brings his basin
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"and budget under his arm: he is not content only to shave, he"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"must scrape the forehead, trim the eyebrows, pass the blade"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,lightly over the nose and correct the upper and lower lines of
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"the mustachios, opening the central parting and so forth. He is"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,not a whit less a tattler and a scandal monger than the old Roman
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"tonsor or Figaro, his confrère in Southern Europe. The whole"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"scene of the Barber is admirable, an excellent specimen of Arab"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,humour and not over-caricatured. We all have met him.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,[FN#610] Abdullah ibn Abbas was a cousin and a companion of the
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Apostle, also a well known Commentator on the Koran and conserver"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,of the traditions of Mohammed.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,[FN#611] I have noticed the antiquity of this father of our
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"sextant, a fragment of which was found in the Palace of"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,Sennacherib. More concerning the Arstable (as Chaucer calls it)
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"is given in my Camoens: his Life and his Lusiads, p. 381."
THOUSAND NIGHTS AND A NIGHT ,Fantasy,[FN#612] Arab. Simiyá to rhyme with Kímiyá (alchemy proper). It
THOUSAND NIGHTS AND A NIGHT ,Fantasy,is a subordinate branch of the Ilm al-Ruháni which I would
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"translate Spiritualism, and which is divided into two great"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"branches, Ilwí or Rahmáni (the high or related to the Deity)"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"and Siflí or Shaytáni (low, Satanic). To the latter belongs"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Al-Sahr, magic or the black art proper, gramarye, egromancy,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"while Al- Simiyá is white magic, electro-biology, a kind of"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"natural and deceptive magic, in which drugs and perfumes exercise"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,an important action. One of its principal branches is the Darb
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"al-Mandal or magic mirror, of which more in a future page. See"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,Boccaccio's Day x. Novel 5.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"[FN#613] Chap. iii., 128. See Sale (in loco) for the noble"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"application of this text by the Imam Hasan, son of the Caliph"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,Ali.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,[FN#614] These proverbs at once remind us of our old friend
THOUSAND NIGHTS AND A NIGHT ,Fantasy,Sancho Panza and are equally true to nature in the mouth of the
THOUSAND NIGHTS AND A NIGHT ,Fantasy,Arab and of the Spaniard.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,[FN#615] Our nurses always carry in the arms: Arabs place the
THOUSAND NIGHTS AND A NIGHT ,Fantasy,children astraddle upon the hip and when older on the shoulder.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,[FN#616] Eastern clothes allow this biblical display of sorrow
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"and vexation, which with our European garb would look absurd: we"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,must satisfy ourselves with maltreating our hats
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"[FN#617] Koran xlviii., 8. It may be observed that according to"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,the Ahádis (sayings of the Prophet) and the Sunnat (sayings and
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"doings of Mahommed), all the hair should be allowed to grow or"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"the whole head be clean shaven. Hence the Shúshah, or topknot,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,supposed to be left as a handle for drawing the wearer into
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Paradise, and the Zulf, or side-locks, somewhat like the ringlets"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"of the Polish Jews, are both vain Bida'at, or innovations, and"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"therefore technically termed Makrúh, a practice not laudable,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,neither Halál (perfectly lawful) nor Harám (forbidden by the
THOUSAND NIGHTS AND A NIGHT ,Fantasy,law). When boys are first shaved generally in the second or third
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"year, a tuft is left on the crown and another over the forehead;"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"but this is not the fashion amongst adults. Abu Hanifah, if I am"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"rightly informed, wrote a treatise on the Shushah or long lock"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,growing from the Násiyah (head-poll) which is also a precaution
THOUSAND NIGHTS AND A NIGHT ,Fantasy,lest the decapitated Moslem's mouth be defiled by an impure hand;
THOUSAND NIGHTS AND A NIGHT ,Fantasy,and thus it would resemble the chivalry lock by which the Redskin
THOUSAND NIGHTS AND A NIGHT ,Fantasy,brave (and even the cowboy of better times) facilitated the
THOUSAND NIGHTS AND A NIGHT ,Fantasy,removal of his own scalp. Possibly the Turks had learned the
THOUSAND NIGHTS AND A NIGHT ,Fantasy,practice from the Chinese and introduced it into Baghdad
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"(Pilgrimage i., 240). The Badawi plait their locks in Kurún"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,(horns) or Jadáil (ringlets) which are undone only to be washed
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"with the water of the she-camel. The wild Sherifs wear Haffah,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"long elf-locks hanging down both sides of the throat, and shaved"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,away about a finger's breadth round the forehead and behind the
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"neck (Pilgrimage iii., 35-36). I have elsewhere noted the"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"accroche-coeurs, the idiot fringe, etc."
THOUSAND NIGHTS AND A NIGHT ,Fantasy,[FN#618] Meats are rarely coloured in modern days; but Persian
THOUSAND NIGHTS AND A NIGHT ,Fantasy,cooks are great adepts in staining rice for the Puláo (which we
THOUSAND NIGHTS AND A NIGHT ,Fantasy,call after its Turkish corruption pilaff): it sometimes appears
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"in rainbow-colours, red, yellow and blue; and in India is covered"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,with gold and silver leaf. Europe retains the practice in tinting
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Pasch (Easter) eggs, the survival of the mundane ovum which was"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,hatched at Easter-tide; and they are dyed red in allusion to the
THOUSAND NIGHTS AND A NIGHT ,Fantasy,Blood of Redemption.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"[FN#619] As I have noticed, this is a mixture."
THOUSAND NIGHTS AND A NIGHT ,Fantasy,[FN#620] We say:--
THOUSAND NIGHTS AND A NIGHT ,Fantasy,     Tis rare the father in the son we see:
THOUSAND NIGHTS AND A NIGHT ,Fantasy,     He sometimes rises in the third degree.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,[FN#621] Arab. Ballán i.e. the body-servant: Ballánah is a
THOUSAND NIGHTS AND A NIGHT ,Fantasy,tire-woman.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,[FN#622] Arab. Darabukkah a drum made of wood or earthen-ware
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"(Lane, M. E., xviii.), and used by all in Egypt."
THOUSAND NIGHTS AND A NIGHT ,Fantasy,[FN#623] Arab. Naihah more generally Naddábah Lat. præfica or
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"carina, a hired mourner, the Irish Keener at the conclamatio or"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"coronach, where the Hullabaloo, Hulululu or Ululoo showed the"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,survivors' sorrow.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"[FN#624] These doggerels, which are like our street melodies, are"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,now forgotten and others have taken their place. A few years ago
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"one often heard, Dus ya lalli (Tread, O my joy) and Názil"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,il'al-Ganínah (Down into the garden) and these in due turn
THOUSAND NIGHTS AND A NIGHT ,Fantasy,became obsolete. Lane (M. E. chaps. xviii.) gives the former e.g.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"     Tread, O my joy! Tread, O my joy!"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"     Love of my love brings sore annoy,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,A chorus to such stanzas as:--
THOUSAND NIGHTS AND A NIGHT ,Fantasy,Alexandrian damsels rare! * Daintily o'er the floor ye fare:
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Your lips are sweet, are sugar-sweet, * And purfled Cashmere"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,     shawls ye wear!
THOUSAND NIGHTS AND A NIGHT ,Fantasy,It may be noted that humming is not a favourite practice with
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Moslems; if one of the company begin, another will say, Go to"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"the Kahwah (the coffee-house, the proper music-hall) and sing"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,there! I have elsewhere observed their dislike to Al-sifr or
THOUSAND NIGHTS AND A NIGHT ,Fantasy,whistling.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"[FN#625] Arab. Khalí'a = worn out, crafty, an outlaw; used like"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,Span. Perdido.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"[FN#626] Zabbál is the scavenger, lit. a dung-drawer,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,especially for the use of the Hammam which is heated with the
THOUSAND NIGHTS AND A NIGHT ,Fantasy,droppings of animals. Wakkád (stoker) is the servant who turns
THOUSAND NIGHTS AND A NIGHT ,Fantasy,the fire. The verses are mere nonsense to suit the Barber's
THOUSAND NIGHTS AND A NIGHT ,Fantasy,humour.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,[FN#627] Arab. Yá bárid = O fool.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,[FN#628] This form of blessing is chanted from the Minaret about
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"half-an-hour before midday, when the worshippers take their"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,places in the mosque. At noon there is the usual Azán or
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"prayer-call, and each man performs a two-bow, in honour of the"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"mosque and its gathering, as it were. The Prophet is then blessed"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,and a second Salám is called from the raised ambo or platform
THOUSAND NIGHTS AND A NIGHT ,Fantasy,(dikkah) by the divines who repeat the midday-call. Then an Imam
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"recites the first Khutbah, or sermon of praise; and the"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,congregation worships in silence. This is followed by the second
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"exhortation of Wa'az, dispensing the words of wisdom. The Imam"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,now stands up before the Mihráb (prayer niche) and recites the
THOUSAND NIGHTS AND A NIGHT ,Fantasy,Ikámah which is the common Azan with one only difference: after
THOUSAND NIGHTS AND A NIGHT ,Fantasy,Hie ye to salvation it adds Come is the time of supplication;
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"whence the name, causing (prayer) to stand (i.e., to begin)."
THOUSAND NIGHTS AND A NIGHT ,Fantasy,Hereupon the worshippers recite the Farz or Koran commanded
THOUSAND NIGHTS AND A NIGHT ,Fantasy,noon-prayer of Friday; and the unco' guid add a host of
THOUSAND NIGHTS AND A NIGHT ,Fantasy,superogatories Those who would study the subject may consult Lane
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"(M. E. chaps. iii. and its abstract in his Arabian Nights, I,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"p. 430, or note 69 to chaps. v.)."
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"[FN#629] i.e., the women loosed their hair; an immodesty"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,sanctioned only by a great calamity.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,[FN#630] These small shops are composed of a but and a ben.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"(Pilgrimage i., 99.)"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"[FN#631] Arab. Kawwád, a popular term of abuse; hence the Span."
THOUSAND NIGHTS AND A NIGHT ,Fantasy,and Port. Alco-viteiro. The Italian Galeotto is from
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Galahalt, not Galahad."
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"[FN#632] i.e., one seeking assistance in Allah. He was the son"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,of Al-Záhir bi'lláh (one pre-eminent by the decree of Allah).
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Lane says (i. 430), great- grandson of Harun al-Rashid,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,alluding to the first Mustansir son of Al-Mutawakkil (regn. A.H.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,247-248 =861-862). But this is the 56th Abbaside and regn. A. H.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,623-640 (= 1226-1242).
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"[FN#633] Arab. Yaum al-Id, the Kurban Bairam of the Turks, the"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Pilgrimage festival. The story is historical. In the Akd, a"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,miscellany compiled by Ibn Abd Rabbuh (vulg. Rabbi-hi) of
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Cordova, who ob. A. H. 328 = 940 we read:--A sponger found ten"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"criminals and followed them, imagining they were going to a"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"feast; but lo, they were going to their deaths! And when they"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"were slain and he remained, he was brought before the Khalifah"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,(Al Maamun) and Ibrahim son of Al- Mahdi related a tale to
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"procure pardon for the man, whereupon the Khalifah pardoned him."
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"(Lane ii., 506.)"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,[FN#634] Arab. Nate' al-Dam; the former word was noticed in the
THOUSAND NIGHTS AND A NIGHT ,Fantasy,Tale of the Bull and the Ass. The leather of blood was not unlike
THOUSAND NIGHTS AND A NIGHT ,Fantasy,the Sufrah and could be folded into a bag by a string running
THOUSAND NIGHTS AND A NIGHT ,Fantasy,through rings round the edges. Moslem executioners were very
THOUSAND NIGHTS AND A NIGHT ,Fantasy,expert and seldom failed to strike off the head with a single
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"blow of the thin narrow blade with razor-edge, hard as diamond"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"withal, which contrasted so strongly with the great coarse"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,chopper of the European headsman.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"[FN#635] The ground floor, which in all hot countries is held,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"and rightly so, unwholesome during sleep, is usually let for"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"shops. This is also the case throughout Southern Europe, and"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,extends to the Canary Islands and the Brazil.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,[FN#636] This serious contemplation of street-scenery is one of
THOUSAND NIGHTS AND A NIGHT ,Fantasy,the pleasures of the Harems.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,[FN#637] We should say smiled at him: the laugh was not
THOUSAND NIGHTS AND A NIGHT ,Fantasy,intended as an affront.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"[FN#638] Arab. Fals ahmar. Fals is a fish-scale, also the"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,smaller coin and the plural Fulús is the vulgar term for money
THOUSAND NIGHTS AND A NIGHT ,Fantasy,(= Ital. quattrini ) without specifying the coin. It must not be
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"confounded with the Fazzah, alias Nuss, alias Páráh"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"(Turk.); the latter being made, not of red copper but of a vile"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"alloy containing, like the Greek Asper, some silver; and"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"representing, when at par, the fortieth of a piastre, the"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,latter=2d. 2/5ths.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,[FN#639] Arab Farajiyah  a long-sleeved robe; Lane's
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Farageeyeh, (M. E., chaps. i)"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"[FN#640] The tailor in the East, as in Southern Europe, is made"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"to cut out the cloth in presence of its owner, to prevent"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,cabbaging.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,[FN#641] Expecting a present.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"[FN#642] Alluding to the saying, Kiss is the key to Kitty."
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"[FN#643] The panel-dodge is fatally common throughout the East,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,where a man found in the house of another is helpless.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,[FN#644] This was the beginning of horseplay which often ends in
THOUSAND NIGHTS AND A NIGHT ,Fantasy,a bastinado.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"[FN#645] Hair-dyes, in the East, are all of vegetable matter,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"henna, indigo-leaves, galls, etc.: our mineral dyes are, happily"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"for them, unknown. Herklots will supply a host of recipes The"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Egyptian mixture which I quoted in Pilgrimage (ii., 274) is"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,sulphate of iron and ammoniure of iron one part and gall nuts two
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"parts, infused in eight parts of distilled water. It is innocuous"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,but very poor as a dye.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"[FN#646] Arab. Amrad, etymologically beardless and handsome,"
